species,region_id,source_row_id,label,split,Chr,Position,Strand,Local_Position,EditingLevel,source_file
Strongylocentrotus,Scaffold89:-:667333:667820,39395,no,train,Scaffold89,667406,-,220,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1212:-:104147:104426,5377,yes,train,Scaffold1212,104154,-,277,0.2592592592592592,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold185:+:28047:30567,12933,no,train,Scaffold185,30520,+,270,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1256:+:458099:458423,6520,no,train,Scaffold1256,458181,+,155,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold209:+:1700:3794,14712,no,train,Scaffold209,1780,+,106,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1869,no,train,Scaffold1086,96199,-,218,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold696:+:80563:80725,35030,yes,train,Scaffold696,80712,+,172,0.3992322456813819,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold323:-:301652:301942,22820,no,train,Scaffold323,301804,-,162,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold366:-:420534:421375,24491,no,train,Scaffold366,421208,-,190,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold7778:-:26885:27232,36850,yes,train,Scaffold7778,27132,-,88,0.8450704225352113,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12067,yes,train,Scaffold1712,50730,-,161,0.6314285714285715,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2137:-:42229:42846,15348,yes,train,Scaffold2137,42272,-,437,0.971153846153846,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold491:-:280588:281975,29752,yes,train,Scaffold491,280839,-,89,0.6534653465346535,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold235:-:240180:241338,16893,no,train,Scaffold235,241130,-,124,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold371:+:467811:469220,24807,no,train,Scaffold371,468555,+,91,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold968:+:16968:17711,40560,yes,train,Scaffold968,17236,+,170,0.6923076923076923,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold156:+:385980:387652,10395,yes,train,Scaffold156,387170,+,47,0.4916666666666666,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold956:+:149352:150265,40478,yes,train,Scaffold956,149376,+,51,0.467065868263473,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold59:+:360521:361531,32857,no,train,Scaffold59,360577,+,79,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold457:-:141924:142349,28319,no,train,Scaffold457,142189,-,171,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold635:-:211557:212287,33986,yes,train,Scaffold635,211648,-,199,0.1875,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:-:642909:643491,25789,no,train,Scaffold388,642970,-,150,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:143622:144093,33709,yes,train,Scaffold625,143942,-,85,0.4172185430463576,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1023:-:34571:35157,571,yes,train,Scaffold1023,34912,-,180,0.7115384615384616,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold975:+:159109:159311,41125,yes,train,Scaffold975,159305,+,165,0.4917355371900826,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1221:+:9790:10006,5633,no,train,Scaffold1221,9775,+,12,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold366:-:420534:421375,24545,yes,train,Scaffold366,421356,-,42,0.4448398576512455,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:+:564349:565669,16072,no,train,Scaffold223,564292,+,8,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1343:-:224992:225270,8086,no,train,Scaffold1343,225274,-,31,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1094:-:222139:223231,1999,no,train,Scaffold1094,222139,-,325,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold347:+:31082:31374,23700,yes,train,Scaffold347,31333,+,258,0.4260869565217391,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:708623:710232,39431,no,train,Scaffold89,708629,+,50,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,259,yes,train,Scaffold1,777924,+,227,0.2139737991266375,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12064,yes,train,Scaffold1712,50718,-,173,0.7532467532467533,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1236:-:16599:19153,6162,yes,train,Scaffold1236,18084,-,156,0.502127659574468,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32563,no,train,Scaffold5734,8718,-,530,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold160:-:458582:458832,10870,no,train,Scaffold160,458788,-,9,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2916:+:32220:33567,21260,yes,train,Scaffold2916,32364,+,149,0.9364406779661016,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold571:+:56177:56586,32240,yes,train,Scaffold571,56273,+,122,0.3529411764705882,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold161:+:742321:744274,10908,yes,train,Scaffold161,742322,+,94,0.2548076923076923,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1053:-:194747:195011,1491,yes,train,Scaffold1053,195006,-,20,0.8851674641148325,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31695,no,train,Scaffold562,183460,-,189,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold7:+:982119:983190,35334,no,train,Scaffold7,983261,+,523,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold837:-:69258:69562,38144,yes,train,Scaffold837,69259,-,326,0.2077922077922078,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold13:+:558409:559133,7235,yes,train,Scaffold13,559110,+,320,0.4375,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2596:+:95966:98171,19670,yes,train,Scaffold2596,97932,+,125,0.216696269982238,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold156:+:738898:740167,10587,yes,train,Scaffold156,739102,+,164,0.4435483870967742,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12056,no,train,Scaffold1712,50701,-,190,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold53:+:753288:753761,30877,no,train,Scaffold53,753728,+,269,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold122:+:1076744:1077033,5536,yes,train,Scaffold122,1076772,+,42,0.6827586206896552,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20373,yes,train,Scaffold275,96720,-,1983,0.1634615384615384,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold369:-:279624:280140,24632,yes,train,Scaffold369,280139,-,15,0.2736842105263158,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold342:+:363740:366263,23601,no,train,Scaffold342,365119,+,159,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:-:54353:54633,40784,no,train,Scaffold973,54617,-,36,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold657:+:156390:158996,34454,yes,train,Scaffold657,157067,+,72,0.7253521126760564,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold635:-:211557:212287,34003,no,train,Scaffold635,212267,-,118,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold554:+:318405:318476,31571,no,train,Scaffold554,318396,+,227,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold122:+:729380:729413,5503,no,train,Scaffold122,729393,+,285,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1901,yes,train,Scaffold1086,96290,-,127,0.5476190476190477,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold156:+:738898:740167,10595,no,train,Scaffold156,739129,+,191,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1132:+:74444:74834,3539,yes,train,Scaffold1132,74813,+,271,0.1944444444444444,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5022,yes,train,Scaffold1205,103872,-,280,0.7102803738317757,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4663:-:14248:14523,28758,yes,train,Scaffold4663,14479,-,63,0.6909090909090909,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1109:-:18257:18499,2572,no,train,Scaffold1109,18312,-,238,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:770567:771271,39512,no,train,Scaffold89,770886,+,366,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold491:-:280588:281975,29741,yes,train,Scaffold491,280801,-,127,0.8666666666666667,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2689:-:6314:6910,20057,yes,train,Scaffold2689,6480,-,233,0.1764705882352941,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1887,yes,train,Scaffold1086,96249,-,168,0.3543689320388349,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:-:619578:620414,16258,no,train,Scaffold223,620379,-,69,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold992:-:50420:51075,41391,no,train,Scaffold992,50479,-,139,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1043:-:175237:175989,1212,yes,train,Scaffold1043,175815,-,104,0.1529051987767584,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:-:619578:620414,16197,yes,train,Scaffold223,620186,-,266,0.905511811023622,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:-:54353:54633,40792,no,train,Scaffold973,54631,-,22,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29323,yes,train,Scaffold4834,7198,+,103,0.9473684210526316,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold682:+:177833:178339,34690,no,train,Scaffold682,178270,+,178,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:+:144109:144943,2848,yes,train,Scaffold1110,144451,+,377,0.6580732700135685,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:+:144109:144943,2847,yes,train,Scaffold1110,144449,+,375,0.2089136490250696,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold697:-:497444:497918,35155,no,train,Scaffold697,497604,-,203,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12061,yes,train,Scaffold1712,50712,-,179,0.2982456140350877,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2851:-:20201:20427,20836,yes,train,Scaffold2851,20220,-,226,0.806930693069307,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33177,yes,train,Scaffold601,108321,-,94,0.4859813084112149,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:+:279612:279688,40817,no,train,Scaffold973,279181,+,385,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold923:-:165452:165721,39967,yes,train,Scaffold923,165713,-,23,0.1789297658862876,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1256:+:458099:458423,6550,no,train,Scaffold1256,458315,+,259,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold193:-:94325:94371,13717,no,train,Scaffold193,94512,-,795,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold204:+:20136:20428,14491,no,train,Scaffold204,20442,+,549,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2875:+:138708:138933,20954,yes,train,Scaffold2875,138713,+,22,0.3177570093457944,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold650:+:262822:262998,34295,no,train,Scaffold650,262808,+,11,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:-:619578:620414,16248,no,train,Scaffold223,620350,-,98,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold381:-:111506:111799,25467,yes,train,Scaffold381,111711,-,113,0.3992932862190813,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1029:+:160480:161118,661,no,train,Scaffold1029,160495,+,19,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold241:-:308110:308296,18058,no,train,Scaffold241,308099,-,206,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12072,yes,train,Scaffold1712,50747,-,144,0.7715231788079471,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold342:+:363740:366263,23572,yes,train,Scaffold342,364767,+,74,0.3333333333333333,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:605674:606392,155,yes,train,Scaffold1,606256,+,305,0.3333333333333333,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30178,yes,train,Scaffold51,552702,+,596,0.4808080808080808,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold990:-:264975:265118,41341,no,train,Scaffold990,265016,-,229,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33187,yes,train,Scaffold601,108367,-,48,0.9242424242424242,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:708623:710232,39445,yes,train,Scaffold89,708665,+,86,0.796875,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2238:-:32029:32146,16280,yes,train,Scaffold2238,32066,-,430,0.640625,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12098,yes,train,Scaffold1712,51029,-,49,0.7123287671232876,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold650:+:262822:262998,34300,yes,train,Scaffold650,262823,+,26,0.1970802919708029,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:-:642909:643491,25837,no,train,Scaffold388,643532,-,15,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20461,yes,train,Scaffold275,99593,-,870,0.663594470046083,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1632:+:77235:77953,11131,no,train,Scaffold1632,77739,+,172,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold884:-:264477:264573,39146,yes,train,Scaffold884,264494,-,25,0.8653846153846154,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold310:+:227962:228465,22230,no,train,Scaffold310,228118,+,192,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold230:-:483344:484247,16598,yes,train,Scaffold230,483982,-,48,0.238095238095238,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1057:+:38957:39340,1563,no,train,Scaffold1057,39241,+,259,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3746:+:9420:9704,25261,yes,train,Scaffold3746,9662,+,250,0.1955445544554455,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3506:-:23302:24432,24099,yes,train,Scaffold3506,24384,-,46,0.6374501992031872,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold606:-:106510:108596,33316,yes,train,Scaffold606,106573,-,238,0.1578947368421052,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold30:-:729676:729950,21822,no,train,Scaffold30,729714,-,203,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1549:-:71594:72590,10251,no,train,Scaffold1549,71755,-,407,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1103:+:60870:62759,2387,yes,train,Scaffold1103,61842,+,64,0.5813953488372093,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold58:+:761144:761493,32786,yes,train,Scaffold58,761404,+,203,0.1829787234042553,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold202:-:281348:282078,14307,no,train,Scaffold202,281438,-,314,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold27:+:654714:654825,20216,no,train,Scaffold27,654828,+,168,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold122:+:729380:729413,5515,no,train,Scaffold122,729420,+,312,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31712,no,train,Scaffold562,183513,-,136,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold269:-:77882:78060,20067,no,train,Scaffold269,77889,-,192,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:289614:289871,39334,no,train,Scaffold89,289679,+,80,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:+:279612:279688,40956,yes,train,Scaffold973,279642,+,846,0.4146341463414634,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2764:-:33241:33829,20621,yes,train,Scaffold2764,33771,-,53,0.2297297297297297,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold28:+:724810:725575,20776,yes,train,Scaffold28,725088,+,288,0.5792349726775956,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1135:+:105190:105442,3687,yes,train,Scaffold1135,105439,+,281,0.1599045346062052,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2378:-:71808:72956,17128,yes,train,Scaffold2378,72786,-,209,0.78,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold239:+:224673:225424,17299,no,train,Scaffold239,225406,+,256,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19235,no,train,Scaffold2515,78738,+,384,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2703:-:41614:42271,20282,no,train,Scaffold2703,42222,-,69,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2916:+:32220:33567,21232,yes,train,Scaffold2916,32255,+,40,0.6615384615384615,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32576,no,train,Scaffold5734,8766,-,482,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold651:-:130930:131019,34386,no,train,Scaffold651,130958,-,298,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold149:-:191923:193755,9667,yes,train,Scaffold149,192274,-,42,0.2241379310344827,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold354:-:325217:325398,24224,yes,train,Scaffold354,325316,-,22,0.530373831775701,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold222:-:204714:204865,15915,yes,train,Scaffold222,204745,-,146,0.2666666666666666,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold46:+:172463:172753,28550,yes,train,Scaffold46,172657,+,249,0.6805555555555556,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold415:-:165728:166208,26753,no,train,Scaffold415,165827,-,111,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1072:-:24888:25151,1756,no,train,Scaffold1072,25076,-,32,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32546,no,train,Scaffold5734,8654,-,594,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold623:+:309217:309418,33539,no,train,Scaffold623,309242,+,72,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold266:+:111980:112305,19857,no,train,Scaffold266,112227,+,202,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:95371:95979,33571,no,train,Scaffold625,95830,-,166,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold28:+:502050:502321,20644,yes,train,Scaffold28,502069,+,26,1,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold407:-:390944:391214,26560,no,train,Scaffold407,391033,-,128,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1343:-:224992:225270,8057,yes,train,Scaffold1343,225185,-,120,0.2784810126582278,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold241:+:107782:107977,17975,no,train,Scaffold241,107756,+,5,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold247:-:227823:228148,18325,yes,train,Scaffold247,228021,-,158,0.4036697247706422,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1098:+:101781:102005,2095,no,train,Scaffold1098,101772,+,26,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold24:+:719355:720173,17477,no,train,Scaffold24,720023,+,487,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold350:-:87437:87759,24028,no,train,Scaffold350,87676,-,68,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18829,yes,train,Scaffold25,98156,-,147,0.2452830188679245,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold830:-:344701:345156,37980,no,train,Scaffold830,344724,-,337,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7360,no,train,Scaffold130,668947,+,191,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold68:-:1336569:1336865,34637,yes,train,Scaffold68,1336853,-,25,0.2651757188498402,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold160:-:458582:458832,10839,no,train,Scaffold160,458697,-,100,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7345,yes,train,Scaffold130,668870,+,114,0.9391891891891893,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2311:+:136157:136885,16785,yes,train,Scaffold2311,136844,+,159,0.6385542168674698,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1809:-:31363:32246,12749,yes,train,Scaffold1809,31656,-,704,0.4466019417475728,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30221,yes,train,Scaffold51,552848,+,742,0.2604651162790697,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold975:+:94837:95239,41063,yes,train,Scaffold975,95237,+,482,0.2924528301886792,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold53:-:995504:995778,30913,no,train,Scaffold53,995539,-,159,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38416,yes,train,Scaffold84,662191,+,48,0.1764705882352941,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold429:+:655565:656087,27306,yes,train,Scaffold429,655742,+,159,0.3955223880597014,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold74:+:51817:52198,35880,no,train,Scaffold74,51785,+,25,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:143622:144093,33682,no,train,Scaffold625,143866,-,161,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold119:-:1082201:1082389,4685,no,train,Scaffold119,1082450,-,54,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1226:-:154658:155260,5750,yes,train,Scaffold1226,154685,-,351,0.4788732394366197,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1329:-:320984:321443,7770,yes,train,Scaffold1329,321353,-,102,0.8135135135135135,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold439:+:76305:76360,27714,no,train,Scaffold439,76401,+,139,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold128:+:460224:464515,7161,yes,train,Scaffold128,460896,+,94,0.1870385561936013,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold427:-:553901:554178,27097,no,train,Scaffold427,553894,-,292,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold258:+:168280:168462,19544,no,train,Scaffold258,168451,+,188,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold483:+:51685:52158,29260,yes,train,Scaffold483,52075,+,341,0.4970238095238095,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1417:+:57360:57784,9075,yes,train,Scaffold1417,57516,+,52,0.2916666666666667,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold483:+:51685:52158,29215,yes,train,Scaffold483,51862,+,172,0.1631205673758865,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold323:-:301652:301942,22808,yes,train,Scaffold323,301762,-,211,0.2158438576349024,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold116:+:609706:611135,4117,no,train,Scaffold116,610515,+,46,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20368,yes,train,Scaffold275,96699,-,2004,0.1646341463414634,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold179:+:122980:123172,12568,no,train,Scaffold179,123039,+,74,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18694,no,train,Scaffold25,97744,-,546,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold140:-:134928:136260,8860,yes,train,Scaffold140,135068,-,79,0.7768595041322314,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1827,no,train,Scaffold1086,95987,-,436,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,241,no,train,Scaffold1,777688,+,123,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1329:-:320984:321443,7724,no,train,Scaffold1329,321119,-,267,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,223,yes,train,Scaffold1,777657,+,92,0.7128712871287128,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold436:-:381975:382388,27631,no,train,Scaffold436,382116,-,173,0,Strongylocentrotus_prebalancing.csv.gz
